transaction_id,product_id,time_id,store_id,qty,unit_price,line_total
775,31,677,5,2,2.2,4.4
776,24,678,5,1,3.0,3.0
777,46,679,3,2,2.5,5.0
778,50,680,8,2,2.5,5.0
779,39,681,3,2,4.25,8.5
780,44,682,3,1,2.5,2.5
781,31,683,3,2,2.2,4.4
782,57,684,8,1,3.1,3.1
783,47,685,3,1,3.0,3.0
784,44,686,8,2,2.5,5.0
785,38,687,3,1,3.75,3.75
786,56,688,3,1,2.55,2.55
787,27,689,3,2,3.5,7.0
788,76,689,3,1,3.5,3.5
789,50,690,8,1,2.5,2.5
790,30,691,3,1,3.0,3.0
791,39,692,3,2,4.25,8.5
792,31,692,8,1,2.2,2.2
793,23,693,8,1,2.5,2.5
794,32,694,5,2,3.0,6.0
795,30,694,8,2,3.0,6.0
796,23,695,3,2,2.5,5.0
797,39,696,3,1,4.25,4.25
798,47,697,8,2,3.0,6.0
799,48,698,5,1,2.5,2.5
800,79,698,5,1,3.75,3.75
801,36,699,8,1,3.75,3.75
802,28,700,3,1,2.0,2.0
803,59,701,8,2,4.5,9.0
804,26,702,8,2,3.0,6.0
805,73,702,8,1,3.75,3.75
806,60,703,3,1,3.75,3.75
807,70,703,3,1,3.25,3.25
808,54,704,3,2,2.5,5.0
809,26,705,8,1,3.0,3.0
810,79,705,8,1,3.75,3.75
811,23,706,8,1,2.5,2.5
812,71,706,8,1,3.75,3.75
813,39,707,5,1,4.25,4.25
814,38,708,8,2,3.75,7.5
815,36,709,3,2,3.75,7.5
816,39,710,3,1,4.25,4.25
817,46,711,8,1,2.5,2.5
818,25,712,8,2,2.2,4.4
819,22,713,3,2,2.0,4.0
820,59,714,3,1,4.5,4.5
821,56,715,5,1,2.55,2.55
822,75,715,5,1,3.5,3.5
823,37,716,3,1,3.0,3.0
824,60,717,5,2,3.75,7.5
825,40,718,3,1,3.75,3.75
826,28,719,5,1,2.0,2.0
827,46,720,8,1,2.5,2.5
828,51,721,5,2,3.0,6.0
829,54,722,3,2,2.5,5.0
830,72,722,3,1,3.25,3.25
831,55,723,8,1,4.0,4.0
832,25,724,5,2,2.2,4.4
833,58,725,3,2,3.5,7.0
834,23,726,3,1,2.5,2.5
835,61,727,3,2,4.75,9.5
836,75,727,3,1,3.5,3.5
837,49,728,3,1,3.0,3.0
838,41,729,8,2,4.25,8.5
839,30,730,3,1,3.0,3.0
840,31,731,8,1,2.2,2.2
841,36,732,8,1,3.75,3.75
842,43,733,3,2,3.0,6.0
843,71,733,3,1,3.75,3.75
844,22,734,3,1,2.0,2.0
845,37,735,5,2,3.0,6.0
846,48,736,3,1,2.5,2.5
847,87,737,5,2,3.0,6.0
848,52,738,8,2,2.5,5.0
849,24,739,8,1,3.0,3.0
850,40,740,3,2,3.75,7.5
851,47,741,3,1,3.0,3.0
852,72,741,3,1,3.25,3.25
853,52,742,5,2,2.5,5.0
854,23,743,8,2,2.5,5.0
855,27,744,5,2,3.5,7.0
856,41,745,5,1,4.25,4.25
857,32,746,8,1,3.0,3.0
858,36,747,3,1,3.75,3.75
859,46,748,5,1,2.5,2.5
860,76,748,5,1,3.5,3.5
861,37,749,3,2,3.0,6.0
862,87,750,5,1,3.0,3.0
863,52,751,5,2,2.5,5.0
864,36,752,8,2,3.75,7.5
865,87,753,8,2,3.0,6.0
866,46,754,8,2,2.5,5.0
867,30,755,8,1,3.0,3.0
868,26,756,3,2,3.0,6.0
869,73,756,3,1,3.75,3.75
870,23,757,3,2,2.5,5.0
871,27,758,3,1,3.5,3.5
872,79,758,3,1,3.75,3.75
873,31,759,5,2,2.2,4.4
874,44,760,8,1,2.5,2.5
875,52,761,3,1,2.5,2.5
876,40,762,3,1,3.75,3.75
877,77,762,3,1,3.0,3.0
878,59,763,5,1,4.5,4.5
879,53,764,3,1,3.0,3.0
880,47,765,3,2,3.0,6.0
881,28,766,8,2,2.0,4.0
882,45,767,8,2,3.0,6.0
883,60,768,3,1,3.75,3.75
884,48,769,5,2,2.5,5.0
885,50,770,3,1,2.5,2.5
886,42,771,5,2,2.5,5.0
887,69,771,5,1,3.25,3.25
888,58,772,3,1,3.5,3.5
889,41,773,3,1,4.25,4.25
890,87,774,5,2,3.0,6.0
891,44,775,5,2,2.5,5.0
892,40,776,8,1,3.75,3.75
893,45,777,8,2,3.0,6.0
894,34,778,5,2,2.45,4.9
895,53,779,8,1,3.0,3.0
896,69,779,8,1,3.25,3.25
897,60,780,5,2,3.75,7.5
898,70,780,5,1,3.25,3.25
899,46,781,8,2,2.5,5.0
900,23,782,3,2,2.5,5.0
901,33,783,8,2,3.5,7.0
902,69,783,8,1,3.25,3.25
903,47,784,5,2,3.0,6.0
904,52,785,8,1,2.5,2.5
905,69,785,8,1,3.25,3.25
906,47,786,5,2,3.0,6.0
907,74,786,5,1,3.5,3.5
908,23,787,8,1,2.5,2.5
909,44,788,3,2,2.5,5.0
910,46,789,5,1,2.5,2.5
911,73,789,5,1,3.75,3.75
912,42,790,5,1,2.5,2.5
913,78,790,5,1,4.5,4.5
914,54,791,3,2,2.5,5.0
915,79,791,3,1,3.75,3.75
916,47,792,5,2,3.0,6.0
917,46,793,8,2,2.5,5.0
918,34,794,5,1,2.45,2.45
919,38,795,5,2,3.75,7.5
920,34,796,5,2,2.45,4.9
921,56,797,8,1,2.55,2.55
922,28,798,8,2,2.0,4.0
923,55,799,5,1,4.0,4.0
924,79,799,5,1,3.75,3.75
925,56,800,5,2,2.55,5.1
926,48,801,8,1,2.5,2.5
927,29,802,5,2,2.5,5.0
928,58,803,3,1,3.5,3.5
929,43,804,3,2,3.0,6.0
930,51,805,3,2,3.0,6.0
931,78,805,3,1,4.5,4.5
932,40,806,5,1,3.75,3.75
933,44,807,5,1,2.5,2.5
934,52,808,5,1,2.5,2.5
935,34,809,5,2,2.45,4.9
936,39,810,3,1,4.25,4.25
937,54,811,5,1,2.5,2.5
938,39,812,3,1,4.25,4.25
939,45,813,3,2,3.0,6.0
940,40,814,3,1,3.75,3.75
941,26,815,8,2,3.0,6.0
942,47,816,8,2,3.0,6.0
943,30,817,5,1,3.0,3.0
944,78,817,5,1,4.5,4.5
945,53,818,3,2,3.0,6.0
946,38,819,3,1,3.75,3.75
947,60,820,5,2,3.75,7.5
948,78,820,5,1,4.5,4.5
949,48,821,3,1,2.5,2.5
950,27,822,3,2,3.5,7.0
951,26,823,5,1,3.0,3.0
952,55,824,3,1,4.0,4.0
953,25,825,3,1,2.2,2.2
954,73,825,3,1,3.75,3.75
955,54,826,8,1,2.5,2.5
956,36,827,8,1,3.75,3.75
957,23,828,5,1,2.5,2.5
958,24,829,3,1,3.0,3.0
959,74,829,3,1,3.5,3.5
960,53,830,8,2,3.0,6.0
961,36,831,3,2,3.75,7.5
962,52,832,8,1,2.5,2.5
963,52,833,3,2,2.5,5.0
964,50,834,5,2,2.5,5.0
965,57,835,5,1,3.1,3.1
966,75,835,5,1,3.5,3.5
967,50,836,5,1,2.5,2.5
968,31,837,3,1,2.2,2.2
969,54,837,3,2,2.5,5.0
970,49,838,8,2,3.0,6.0
971,32,839,3,1,3.0,3.0
972,22,840,5,2,2.0,4.0
973,51,841,3,2,3.0,6.0
974,34,842,5,1,2.45,2.45
975,77,842,5,1,3.0,3.0
976,34,843,3,2,2.45,4.9
977,32,844,5,2,3.0,6.0
978,48,845,3,1,2.5,2.5
979,49,846,3,1,3.0,3.0
980,25,847,8,1,2.2,2.2
981,34,848,3,2,2.45,4.9
982,72,848,3,1,3.25,3.25
983,24,849,3,2,3.0,6.0
984,41,850,8,1,4.25,4.25
985,23,851,5,1,2.5,2.5
986,25,852,8,1,2.2,2.2
987,50,853,8,1,2.5,2.5
988,29,854,5,2,2.5,5.0
989,77,854,5,1,3.0,3.0
990,60,855,3,1,3.75,3.75
991,55,856,8,2,4.0,8.0
992,33,857,8,1,3.5,3.5
993,42,858,3,2,2.5,5.0
994,43,859,8,1,3.0,3.0
995,27,860,5,2,3.5,7.0
996,57,861,5,2,3.1,6.2
997,53,862,3,2,3.0,6.0
998,70,862,3,1,3.25,3.25
999,32,863,5,2,3.0,6.0
1000,54,864,8,1,2.5,2.5
1001,27,865,5,1,3.5,3.5
1002,74,865,5,1,3.5,3.5
1003,46,866,8,1,2.5,2.5
1004,28,867,3,1,2.0,2.0
1005,24,868,3,2,3.0,6.0
1006,47,869,8,1,3.0,3.0
1007,29,870,8,1,2.5,2.5
1008,46,871,3,2,2.5,5.0
1009,30,872,3,1,3.0,3.0
1010,44,873,8,1,2.5,2.5
1011,71,873,8,1,3.75,3.75
1012,28,874,8,2,2.0,4.0
1013,29,875,3,2,2.5,5.0
1014,51,876,3,2,3.0,6.0
1015,26,877,3,1,3.0,3.0
1016,57,878,5,1,3.1,3.1
1017,60,879,3,1,3.75,3.75
1018,73,879,3,1,3.75,3.75
1019,38,880,3,2,3.75,7.5
1020,27,881,3,1,3.5,3.5
1021,52,882,8,1,2.5,2.5
1022,61,883,3,1,4.75,4.75
1023,36,884,8,2,3.75,7.5
1024,46,885,8,1,2.5,2.5
1025,52,886,8,1,2.5,2.5
1026,57,887,3,2,3.1,6.2
1027,27,888,5,2,3.5,7.0
1028,52,889,3,2,2.5,5.0
1029,52,890,3,2,2.5,5.0
1030,76,890,3,1,3.5,3.5
1031,52,891,8,2,2.5,5.0
1032,37,892,3,2,3.0,6.0
1033,47,893,3,2,3.0,6.0
1034,74,893,3,1,3.5,3.5
1035,30,894,8,1,3.0,3.0
1036,29,895,3,2,2.5,5.0
1037,73,895,3,1,3.75,3.75
1038,60,896,3,2,3.75,7.5
1039,75,896,3,1,3.5,3.5
1040,32,897,8,1,3.0,3.0
1041,72,897,8,1,3.25,3.25
1042,61,898,5,1,4.75,4.75
1043,55,899,5,1,4.0,4.0
1044,33,900,5,2,3.5,7.0
1045,73,900,5,1,3.75,3.75
1046,39,901,5,2,4.25,8.5
1047,45,902,3,2,3.0,6.0
1048,55,903,8,1,4.0,4.0
1049,51,904,3,1,3.0,3.0
1050,31,905,5,1,2.2,2.2
1051,50,906,8,2,2.5,5.0
1052,33,907,8,2,3.5,7.0
1053,35,908,3,2,3.1,6.2
1054,34,909,8,2,2.45,4.9
1055,32,910,8,1,3.0,3.0
1056,56,911,3,1,2.55,2.55
1057,26,912,3,2,3.0,6.0
1058,34,913,5,1,2.45,2.45
1059,36,914,3,2,3.75,7.5
1060,75,914,3,1,3.5,3.5
1061,33,915,8,2,3.5,7.0
1062,70,915,8,1,3.25,3.25
1063,39,916,3,2,4.25,8.5
1064,49,917,3,2,3.0,6.0
1065,44,918,3,1,2.5,2.5
1066,77,918,3,1,3.0,3.0
1067,46,919,3,1,2.5,2.5
1068,30,920,3,1,3.0,3.0
1069,60,921,3,1,3.75,3.75
1070,61,922,8,2,4.75,9.5
1071,37,923,3,1,3.0,3.0
1072,36,924,3,1,3.75,3.75
1073,55,925,3,2,4.0,8.0
1074,58,926,3,2,3.5,7.0
1075,77,926,3,1,3.0,3.0
1076,46,927,3,1,2.5,2.5
1077,76,927,3,1,3.5,3.5
1078,52,928,3,2,2.5,5.0
1079,78,928,3,1,4.5,4.5
1080,23,929,3,2,2.5,5.0
1081,51,930,8,1,3.0,3.0
1082,22,931,3,1,2.0,2.0
1083,48,932,3,1,2.5,2.5
1084,59,933,3,2,4.5,9.0
1085,40,934,3,1,3.75,3.75
1086,39,935,8,2,4.25,8.5
1087,70,935,8,1,3.25,3.25
1088,50,936,3,2,2.5,5.0
1089,71,936,3,1,3.75,3.75
1090,57,937,8,1,3.1,3.1
1091,37,938,8,2,3.0,6.0
1092,24,939,3,1,3.0,3.0
1093,22,940,3,2,2.0,4.0
1094,72,940,3,1,3.25,3.25
1095,23,941,8,2,2.5,5.0
1096,22,942,8,1,2.0,2.0
1097,69,942,8,1,3.25,3.25
1098,25,943,3,2,2.2,4.4
1099,34,944,8,1,2.45,2.45
1100,40,945,8,1,3.75,3.75
1101,49,946,8,2,3.0,6.0
1102,41,947,8,2,4.25,8.5
1103,49,948,3,2,3.0,6.0
1104,57,949,8,2,3.1,6.2
1105,74,949,8,1,3.5,3.5
1106,33,950,3,2,3.5,7.0
1107,28,951,8,2,2.0,4.0
1108,75,951,8,1,3.5,3.5
1109,22,952,3,1,2.0,2.0
1110,74,952,3,1,3.5,3.5
1111,43,953,3,2,3.0,6.0
1112,56,954,8,2,2.55,5.1
1113,52,955,3,1,2.5,2.5
1114,72,955,3,1,3.25,3.25
1115,26,956,8,2,3.0,6.0
1116,37,957,3,1,3.0,3.0
1117,43,958,5,2,3.0,6.0
1118,78,958,5,1,4.5,4.5
1119,29,959,5,2,2.5,5.0
1120,59,960,5,2,4.5,9.0
1121,73,960,5,1,3.75,3.75
1122,45,961,5,1,3.0,3.0
1123,56,962,5,2,2.55,5.1
1124,41,963,8,1,4.25,4.25
1125,60,964,5,2,3.75,7.5
1126,44,965,8,1,2.5,2.5
1127,37,966,8,1,3.0,3.0
1128,76,966,8,1,3.5,3.5
1129,41,967,8,1,4.25,4.25
1130,45,968,8,2,3.0,6.0
1131,23,969,8,2,2.5,5.0
1132,29,970,8,2,2.5,5.0
1133,52,971,8,2,2.5,5.0
1134,51,972,5,1,3.0,3.0
1135,32,973,5,1,3.0,3.0
1136,27,974,5,1,3.5,3.5
1137,48,975,8,2,2.5,5.0
1138,30,976,5,2,3.0,6.0
1139,60,977,8,2,3.75,7.5
1140,40,978,5,2,3.75,7.5
1141,22,979,8,2,2.0,4.0
1142,41,980,5,1,4.25,4.25
1143,78,980,5,1,4.5,4.5
1144,59,981,8,2,4.5,9.0
1145,78,981,8,1,4.5,4.5
1146,87,982,8,1,3.0,3.0
1147,60,983,8,1,3.75,3.75
1148,33,984,5,2,3.5,7.0
1149,56,985,8,1,2.55,2.55
1150,69,985,8,1,3.25,3.25
1151,35,985,8,1,3.1,3.1
1152,30,986,8,1,3.0,3.0
1153,72,986,8,1,3.25,3.25
1154,61,987,8,1,4.75,4.75
1155,22,988,8,2,2.0,4.0
1156,61,989,5,2,4.75,9.5
1157,51,990,5,2,3.0,6.0
1158,72,990,5,1,3.25,3.25
1159,24,991,8,1,3.0,3.0
1160,44,992,8,2,2.5,5.0
1161,54,993,5,2,2.5,5.0
1162,53,994,8,1,3.0,3.0
1163,59,995,5,2,4.5,9.0
1164,50,996,5,2,2.5,5.0
1165,87,997,5,2,3.0,6.0
1166,70,997,5,1,3.25,3.25
1167,52,998,8,1,2.5,2.5
1168,73,998,8,1,3.75,3.75
1169,26,999,8,2,3.0,6.0
1170,37,1000,5,1,3.0,3.0
1171,45,1001,5,1,3.0,3.0
1172,22,1002,8,1,2.0,2.0
1173,22,1003,5,2,2.0,4.0
1174,45,1004,8,1,3.0,3.0
1175,25,1005,5,1,2.2,2.2
1176,54,1006,5,1,2.5,2.5
1177,50,1007,8,2,2.5,5.0
1178,29,1008,5,1,2.5,2.5
1179,42,1009,8,1,2.5,2.5
1180,45,1010,5,1,3.0,3.0
1181,55,1011,8,1,4.0,4.0
1182,54,1012,8,1,2.5,2.5
1183,50,1013,5,2,2.5,5.0
1184,59,1014,5,2,4.5,9.0
1185,43,1015,5,2,3.0,6.0
1186,50,1016,8,2,2.5,5.0
1187,55,1017,8,2,4.0,8.0
1188,51,1018,8,2,3.0,6.0
1189,37,1019,8,2,3.0,6.0
1190,49,1020,5,2,3.0,6.0
1191,40,1021,8,1,3.75,3.75
1192,87,1022,5,1,3.0,3.0
1193,33,1023,8,1,3.5,3.5
1194,40,1024,5,1,3.75,3.75
1195,37,1025,5,1,3.0,3.0
1196,34,1026,5,1,2.45,2.45
1197,38,1027,5,1,3.75,3.75
1198,49,1028,5,2,3.0,6.0
1199,26,1029,5,2,3.0,6.0
1200,55,1030,8,1,4.0,4.0
1201,56,1031,8,1,2.55,2.55
1202,50,1032,5,2,2.5,5.0
1203,29,1033,5,1,2.5,2.5
1204,36,1034,5,2,3.75,7.5
1205,33,1035,5,1,3.5,3.5
1206,72,1035,5,1,3.25,3.25
1207,47,1036,5,1,3.0,3.0
1208,46,1037,8,2,2.5,5.0
1209,37,1038,8,1,3.0,3.0
1210,25,1039,8,1,2.2,2.2
1211,39,1040,5,2,4.25,8.5
1212,29,1041,5,2,2.5,5.0
1213,43,1042,5,2,3.0,6.0
1214,73,1042,5,1,3.75,3.75
1215,45,1043,8,1,3.0,3.0
1216,32,1044,8,2,3.0,6.0
1217,54,1045,5,1,2.5,2.5
1218,28,1046,3,2,2.0,4.0
1219,28,1047,3,2,2.0,4.0
1220,36,1048,3,2,3.75,7.5
1221,30,1049,8,2,3.0,6.0
1222,24,1050,3,2,3.0,6.0
1223,26,1051,5,2,3.0,6.0
1224,52,1052,5,1,2.5,2.5
1225,24,1053,3,2,3.0,6.0
1226,26,1054,3,2,3.0,6.0
1227,38,1055,8,2,3.75,7.5
1228,27,1056,3,2,3.5,7.0
1229,49,1057,8,2,3.0,6.0
1230,42,1058,8,1,2.5,2.5
1231,26,1059,5,2,3.0,6.0
1232,73,1059,5,1,3.75,3.75
1233,54,1060,8,1,2.5,2.5
1234,72,1060,8,1,3.25,3.25
1235,61,1061,8,2,4.75,9.5
1236,60,1062,3,2,3.75,7.5
1237,78,1062,3,1,4.5,4.5
1238,47,1063,3,2,3.0,6.0
1239,46,1064,8,1,2.5,2.5
1240,37,1065,8,2,3.0,6.0
1241,39,1066,5,2,4.25,8.5
1242,70,1066,5,1,3.25,3.25
1243,50,1067,8,1,2.5,2.5
1244,47,1068,8,1,3.0,3.0
1245,31,1069,5,2,2.2,4.4
1246,24,1070,8,1,3.0,3.0
1247,26,1071,5,2,3.0,6.0
1248,75,1071,5,1,3.5,3.5
1249,41,1072,3,1,4.25,4.25
1250,33,1073,8,2,3.5,7.0
1251,46,1074,3,2,2.5,5.0
1252,32,1075,3,2,3.0,6.0
1253,32,1076,3,1,3.0,3.0
1254,30,1077,3,2,3.0,6.0
1255,43,1078,8,1,3.0,3.0
1256,28,1079,5,2,2.0,4.0
1257,40,1080,3,2,3.75,7.5
1258,77,1080,3,1,3.0,3.0
1259,50,1081,5,1,2.5,2.5
1260,22,1082,5,2,2.0,4.0
1261,35,1083,8,1,3.1,3.1
1262,69,1083,8,1,3.25,3.25
1263,35,1084,3,2,3.1,6.2
1264,77,1084,3,1,3.0,3.0
1265,48,1085,5,1,2.5,2.5
1266,29,1086,8,1,2.5,2.5
1267,43,1087,8,1,3.0,3.0
1268,59,1088,8,1,4.5,4.5
1269,35,1089,5,1,3.1,3.1
1270,71,1089,5,1,3.75,3.75
1271,24,1090,3,1,3.0,3.0
1272,33,1091,5,1,3.5,3.5
1273,36,1092,5,1,3.75,3.75
1274,37,1093,8,2,3.0,6.0
1275,39,1094,3,1,4.25,4.25
1276,50,1095,5,2,2.5,5.0
1277,37,1096,5,2,3.0,6.0
1278,50,1097,3,1,2.5,2.5
1279,38,1098,5,2,3.75,7.5
1280,25,1099,5,1,2.2,2.2
1281,38,1100,8,1,3.75,3.75
1282,55,1101,3,2,4.0,8.0
1283,56,1102,8,1,2.55,2.55
1284,25,1103,5,2,2.2,4.4
1285,46,1104,3,1,2.5,2.5
1286,27,1105,3,1,3.5,3.5
1287,47,1106,5,2,3.0,6.0
1288,23,1107,8,2,2.5,5.0
1289,35,1108,8,1,3.1,3.1
1290,51,1109,3,1,3.0,3.0
1291,59,1110,3,2,4.5,9.0
1292,51,1111,5,1,3.0,3.0
1293,59,1112,3,2,4.5,9.0
1294,61,1113,8,2,4.75,9.5
1295,24,1114,3,1,3.0,3.0
1296,24,1115,3,1,3.0,3.0
1297,60,1116,8,1,3.75,3.75
1298,45,1117,8,1,3.0,3.0
1299,46,1118,5,1,2.5,2.5
1300,51,1119,3,1,3.0,3.0
1301,72,1119,3,1,3.25,3.25
1302,27,1120,3,2,3.5,7.0
1303,50,1121,8,2,2.5,5.0
1304,53,1122,8,2,3.0,6.0
1305,33,1123,5,1,3.5,3.5
1306,76,1123,5,1,3.5,3.5
1307,58,1124,3,2,3.5,7.0
1308,58,1125,8,2,3.5,7.0
1309,49,1126,8,2,3.0,6.0
1310,48,1127,8,2,2.5,5.0
1311,74,1127,8,1,3.5,3.5
1312,39,1128,3,2,4.25,8.5
1313,30,1129,3,2,3.0,6.0
1314,45,1130,5,1,3.0,3.0
1315,50,1131,8,2,2.5,5.0
1316,39,1132,3,1,4.25,4.25
1317,35,1133,5,2,3.1,6.2
1318,30,1134,3,2,3.0,6.0
1319,42,1135,5,1,2.5,2.5
1320,35,1136,5,2,3.1,6.2
1321,74,1136,5,1,3.5,3.5
1322,22,1137,8,1,2.0,2.0
1323,59,1138,3,1,4.5,4.5
1324,76,1138,3,1,3.5,3.5
1325,22,1139,3,2,2.0,4.0
1326,54,1140,3,1,2.5,2.5
1327,56,1141,5,2,2.55,5.1
1328,74,1141,5,1,3.5,3.5
1329,23,1142,3,2,2.5,5.0
1330,42,1143,5,2,2.5,5.0
1331,78,1143,5,1,4.5,4.5
1332,37,1144,3,2,3.0,6.0
1333,49,1145,3,2,3.0,6.0
1334,61,1146,8,1,4.75,4.75
1335,51,1147,3,2,3.0,6.0
1336,75,1147,3,1,3.5,3.5
1337,23,1148,3,2,2.5,5.0
1338,34,1149,3,1,2.45,2.45
1339,55,1150,3,1,4.0,4.0
1340,44,1151,8,1,2.5,2.5
1341,70,1151,8,1,3.25,3.25
1342,38,1152,3,1,3.75,3.75
1343,43,1153,5,1,3.0,3.0
1344,74,1153,5,1,3.5,3.5
1345,37,1154,8,1,3.0,3.0
1346,50,1155,3,2,2.5,5.0
1347,29,1156,8,1,2.5,2.5
1348,55,1157,3,1,4.0,4.0
1349,54,1158,8,1,2.5,2.5
1350,43,1159,3,2,3.0,6.0
1351,26,1160,3,2,3.0,6.0
1352,42,1161,8,2,2.5,5.0
1353,73,1161,8,1,3.75,3.75
1354,54,1162,3,1,2.5,2.5
1355,75,1162,3,1,3.5,3.5
1356,27,1163,3,2,3.5,7.0
1357,48,1164,3,2,2.5,5.0
1358,57,1165,3,2,3.1,6.2
1359,57,1166,8,1,3.1,3.1
1360,45,1167,3,1,3.0,3.0
1361,30,1168,8,1,3.0,3.0
1362,55,1169,3,1,4.0,4.0
1363,26,1170,3,2,3.0,6.0
1364,49,1171,3,2,3.0,6.0
1365,56,1172,3,1,2.55,2.55
1366,38,1173,5,2,3.75,7.5
1367,59,1174,3,2,4.5,9.0
1368,49,1175,3,2,3.0,6.0
1369,37,1176,3,1,3.0,3.0
1370,39,1177,8,1,4.25,4.25
1371,42,1178,8,1,2.5,2.5
1372,56,1179,8,1,2.55,2.55
1373,39,1180,8,1,4.25,4.25
1374,24,1181,3,2,3.0,6.0
1375,54,1182,5,2,2.5,5.0
1376,72,1182,5,1,3.25,3.25
1377,48,1183,5,2,2.5,5.0
1378,57,1184,3,2,3.1,6.2
1379,54,1185,8,2,2.5,5.0
1380,41,1186,5,1,4.25,4.25
1381,35,1187,5,2,3.1,6.2
1382,71,1187,5,1,3.75,3.75
1383,57,1188,3,2,3.1,6.2
1384,59,1189,5,2,4.5,9.0
1385,38,1190,3,2,3.75,7.5
1386,36,1191,5,2,3.75,7.5
1387,79,1191,5,1,3.75,3.75
1388,26,1192,5,2,3.0,6.0
1389,32,1193,3,2,3.0,6.0
1390,42,1194,8,2,2.5,5.0
1391,23,1195,8,2,2.5,5.0
1392,74,1195,8,1,3.5,3.5
1393,35,1196,8,1,3.1,3.1
1394,52,1197,8,2,2.5,5.0
1395,27,1198,3,2,3.5,7.0
1396,37,1199,8,1,3.0,3.0
1397,37,1200,3,2,3.0,6.0
1398,45,1201,8,2,3.0,6.0
1399,25,1202,8,1,2.2,2.2
1400,31,1203,5,2,2.2,4.4
1401,41,1204,3,1,4.25,4.25
1402,40,1205,3,1,3.75,3.75
1403,74,1205,3,1,3.5,3.5
1404,36,1206,3,2,3.75,7.5
1405,51,1207,5,1,3.0,3.0
1406,59,1208,8,2,4.5,9.0
1407,27,1209,3,1,3.5,3.5
1408,70,1209,3,1,3.25,3.25
1409,37,1210,3,1,3.0,3.0
1410,26,1211,3,2,3.0,6.0
1411,55,1212,3,1,4.0,4.0
1412,76,1212,3,1,3.5,3.5
1413,24,1213,8,2,3.0,6.0
1414,78,1213,8,1,4.5,4.5
1415,56,1214,5,2,2.55,5.1
1416,27,1215,8,1,3.5,3.5
1417,60,1216,8,1,3.75,3.75
1418,87,1217,8,2,3.0,6.0
1419,47,1218,5,2,3.0,6.0
1420,35,1219,8,2,3.1,6.2
1421,72,1219,8,1,3.25,3.25
1422,44,1220,3,2,2.5,5.0
1423,42,1221,3,1,2.5,2.5
1424,44,1222,8,1,2.5,2.5
1425,34,1223,3,1,2.45,2.45
1426,51,1224,5,1,3.0,3.0
1427,54,1225,3,1,2.5,2.5
1428,52,1226,8,1,2.5,2.5
1429,57,1227,5,2,3.1,6.2
1430,36,1228,5,2,3.75,7.5
1431,41,1229,8,1,4.25,4.25
1432,76,1229,8,1,3.5,3.5
1433,48,1230,3,1,2.5,2.5
1434,70,1230,3,1,3.25,3.25
1435,24,1231,3,1,3.0,3.0
1436,53,1232,3,1,3.0,3.0
1437,43,1233,5,2,3.0,6.0
1438,87,1234,8,2,3.0,6.0
1439,25,1235,3,1,2.2,2.2
1440,49,1236,5,1,3.0,3.0
1441,75,1236,5,1,3.5,3.5
1442,47,1237,3,1,3.0,3.0
1443,46,1238,3,1,2.5,2.5
1444,69,1238,3,1,3.25,3.25
1445,32,1239,5,2,3.0,6.0
1446,30,1240,8,2,3.0,6.0
1447,48,1241,8,2,2.5,5.0
1448,77,1241,8,1,3.0,3.0
1449,48,1242,3,2,2.5,5.0
1450,37,1243,5,2,3.0,6.0
1451,45,1244,8,2,3.0,6.0
1452,57,1245,3,1,3.1,3.1
1453,34,1246,5,2,2.45,4.9
1454,58,1247,5,1,3.5,3.5
1455,78,1247,5,1,4.5,4.5
1456,32,1248,8,2,3.0,6.0
1457,47,1249,5,1,3.0,3.0
1458,79,1249,5,1,3.75,3.75
1459,48,1250,8,1,2.5,2.5
1460,54,1251,3,2,2.5,5.0
1461,29,1252,3,1,2.5,2.5
1462,41,1253,3,2,4.25,8.5
1463,29,1254,3,2,2.5,5.0
1464,38,1255,8,2,3.75,7.5
1465,31,1256,5,2,2.2,4.4
1466,27,1257,3,2,3.5,7.0
1467,22,1258,5,2,2.0,4.0
1468,25,1259,3,2,2.2,4.4
1469,79,1259,3,1,3.75,3.75
1470,22,1260,3,2,2.0,4.0
1471,54,1260,8,1,2.5,2.5
1472,74,1260,8,1,3.5,3.5
1473,38,1261,5,2,3.75,7.5
1474,31,1262,8,1,2.2,2.2
1475,43,1263,3,2,3.0,6.0
1476,53,1264,3,1,3.0,3.0
1477,44,1265,8,1,2.5,2.5
1478,60,1266,3,1,3.75,3.75
1479,69,1266,3,1,3.25,3.25
1480,23,1267,8,1,2.5,2.5
1481,43,1268,8,2,3.0,6.0
1482,55,1269,3,1,4.0,4.0
1483,54,1270,3,2,2.5,5.0
1484,58,1271,8,1,3.5,3.5
1485,29,1272,5,2,2.5,5.0
1486,87,1273,8,1,3.0,3.0
1487,77,1273,8,1,3.0,3.0
1488,61,1274,8,2,4.75,9.5
1489,76,1274,8,1,3.5,3.5
1490,54,1275,5,2,2.5,5.0
1491,59,1276,8,1,4.5,4.5
1492,55,1277,5,2,4.0,8.0
1493,59,1278,5,1,4.5,4.5
1494,27,1279,8,1,3.5,3.5
1495,43,1280,3,1,3.0,3.0
1496,56,1281,3,1,2.55,2.55
1497,34,1282,8,1,2.45,2.45
1498,30,1283,5,1,3.0,3.0
1499,58,1284,5,1,3.5,3.5
1500,46,1285,8,2,2.5,5.0
1501,87,1286,5,2,3.0,6.0
1502,59,1287,3,2,4.5,9.0
1503,40,1288,3,2,3.75,7.5
